OBJECTID,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Style,Vehicle Colour,Vehicle Value,Weekday,Recovered,Neighbourhood,Ward,Sector,Reported Date,Occurred Date,Year,Intersection,Division,Census Tract,Time of Day,Councillor,Reported Hour,Occurred Hour,x,y
749,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Truck,BLK,50000,Friday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,7/27/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"SUNMEADOW ST, AQUAVIEW DR",East,5050171.15,Evening,Catherine Kitts,1200,2300,385098.5003,5035803.7403
750,2016,LEXUS,,Automobile,BLK,,Friday,N,Whitehaven - Queensway Terrace North,Ward 7 - Bay,Sector 14,7/27/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"SADLER CRES, WINSLOW CRT",West,5050025.00,Evening,Theresa Kavanagh,700,2200,361666.8769,5025089.518
751,2019,FORD,MUSTANG,Automobile,ONG,,Wednesday,Y,Carlingwood West - Glabar Park - McKellar Heights,Ward 7 - Bay,Sector 14,7/27/2019 5:00:00 AM,7/24/2019 5:00:00 AM,2019,"CLYDE AVE N, DOHENY ST",West,5050025.00,Afternoon,Theresa Kavanagh,2100,1300,363590.8856,5026700.5325
752,,,,Other,SIL,,Sunday,N,Billings Bridge - Alta Vista,Ward 17 - Capital,Sector 34,7/28/2019 5:00:00 AM,7/28/2019 5:00:00 AM,2019,"RICHARD AVE, CLEMENTINE BLVD",East,5050004.00,Evening,Shawn Menard,2100,2100,369503.9107,5026960.5333
753,2012,FORD,,Automobile,RED,8000,Friday,Y,West Centertown,Ward 15 - Kitchissippi,Sector 22,7/28/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"LORETTA AVE, YOUNG ST",Central,5050035.00,Afternoon,Jeff Leiper,900,1700,366289.8951,5029353.5549
754,2019,GENERAL MOTORS CORP.,TERRAIN,Suv,GRY,38000,Wednesday,N,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Ward 9 - Knoxdale-Merivale,Sector 17,7/29/2019 5:00:00 AM,7/3/2019 5:00:00 AM,2019,"ENTERPRISE AVE, TRADE ST",West,5050130.01,Afternoon,Sean Devine,1300,1300,365623.895,5021301.4884
755,2017,CADILLAC,,Automobile,BLK,,Friday,Y,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,7/29/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"SORENTO ST N, MOSS GROVE ST",West,5050141.22,Evening,Wilson Lo,2100,1800,366098.8377,5014916.0914
756,2008,DODGE,,Automobile,SIL,,Monday,Y,Hawthorne Meadows - Sheffield Glen,Ward 18 - Alta Vista,Sector 33,7/29/2019 5:00:00 AM,7/29/2019 5:00:00 AM,2019,"BLACKSTONE CRES, SOUTHVALE CRES S",East,5050011.01,Evening,Marty Carr,1800,1800,374511.9288,5028751.5407
757,1997,"TOYOTA/ TOYOTA MOTOR CO., LTD.",COROLLA,Automobile,GRY,,Sunday,Y,Lindenlea - New Edinburgh,Ward 12 - Rideau-Vanier,Sector 25,7/29/2019 5:00:00 AM,7/28/2019 5:00:00 AM,2019,"MARK AVE, NORTH RIVER RD",Central,5050101.00,Morning,Stéphanie Plante,600,1100,369717.3927,5032955.3631
758,2008,FORD,F350,Truck,,,Friday,N,Greely,Ward 20 - Osgoode,Sector 36,7/29/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"HIRAM DR, MCKEOWN DR",East,5050190.02,Afternoon,Isabelle Skalski,1500,1700,377148.9048,5013304.7494
759,2018,FORD,F350,Truck,WHI,,Friday,N,Munster,Ward 21 - Rideau-Jock,Sector 12,7/29/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"MUNSTER RD, JOCK TR",West,5050151.09,Evening,David Brown,1200,2100,351543.7438,4999760.3227
760,2019,FORD,EXPEDITION,Suv,WHI,,Wednesday,Y,East Industrial,Ward 18 - Alta Vista,Sector 33,7/29/2019 5:00:00 AM,7/24/2019 5:00:00 AM,2019,"MICHAEL ST, BELFAST RD",East,5050011.01,Afternoon,Marty Carr,800,1200,373132.9192,5030677.5575
761,1989,FORD,MUSTANG,Automobile,BLK,8000,Wednesday,Y,Carson Grove - Carson Meadows,Ward 11 - Beacon Hill-Cyrville,Sector 32,7/30/2019 5:00:00 AM,7/24/2019 5:00:00 AM,2019,"MARLEY CRES N, TONILEE DR N",East,5050122.03,Afternoon,Tim Tierney,2000,1400,373791.9169,5032731.5722
762,2006,MAZDA,MAZDA 3,,GRY,,Tuesday,,,,,7/30/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,,,,Evening,,2200,2200
763,2016,JEEP (1989 AND AFTER),CHEROKEE,Suv,BLK,,Tuesday,Y,Hunt Club East - Western Community,Ward 16 - River,Sector 35,7/30/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"MCCARTHY RD, PIGEON TER",East,5050002.05,Morning,Riley Brockington,800,600,370120.2817,5023761.9014
764,2016,HYUNDAI,,Automobile,BLK,,Tuesday,Y,Trend-Arlington,Ward 9 - Knoxdale-Merivale,Sector 15,7/30/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"BANNER RD, PARKMOUNT CRES W",West,5050135.02,Evening,Sean Devine,2000,1900,360795.869,5021607.4876
765,2007,FORD,,Automobile,WHI,,Monday,Y,Hunt Club South Industrial,Ward 9 - Knoxdale-Merivale,Sector 17,7/30/2019 5:00:00 AM,7/29/2019 5:00:00 AM,2019,"EDO PRIV, CORINTH PRIV E",West,5050130.01,Evening,Sean Devine,500,2000,366675.3499,5023360.2699
766,2017,LEXUS,RX300,Suv,BLK,,Tuesday,N,Glebe - Dows Lake,Ward 17 - Capital,Sector 22,7/31/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"CLEMOW AVE, LYON ST",Central,5050036.00,Afternoon,Shawn Menard,700,1700,367966.8678,5029723.5422
767,2018,FORD,F150,Automobile,GRY,,Wednesday,Y,Centretown,Ward 14 - Somerset,Sector 23,7/31/2019 5:00:00 AM,7/31/2019 5:00:00 AM,2019,"BAY ST, JAMES ST",Central,5050040.00,Morning,Ariel Troster,800,800,367377.898,5030427.5637
768,2014,NISSAN,SENTRA,Automobile,RED,,Tuesday,Y,Sandy Hill - Ottawa East,Ward 12 - Rideau-Vanier,Sector 24,7/31/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"BRIGADIER PRIV, WURTEMBURG ST",Central,5050052.00,Evening,Stéphanie Plante,1200,2200,369325.6057,5032976.0994
769,,,,Motorcycle,BLK,2400,Tuesday,N,Woodroffe - Lincoln Heights,Ward 7 - Bay,Sector 14,7/31/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"DOMINION AVE, TAY ST",West,5050032.02,Afternoon,Theresa Kavanagh,1000,1600,362821.4466,5028138.2552
770,2016,LEXUS,,Automobile,BLK,20000,Tuesday,N,Glebe - Dows Lake,Ward 17 - Capital,Sector 22,7/31/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"LYON ST, POWELL AVE",Central,5050036.00,Evening,Shawn Menard,900,1900,367924.3198,5029796.2469
771,,"HONDA/AMERICAN HONDA MOTOR CO.,",ACCORD,Automobile,GRN,,Tuesday,Y,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen,Ward 9 - Knoxdale-Merivale,Sector 17,7/31/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"GRANT CARMAN DR, TITAN PRIV",West,5050131.01,Evening,Sean Devine,1800,2300,365255.225,5023426.0909
772,2008,CHRYSLER/ CHRYSLER OUTBOARD CORPORATION,300,Automobile,BLK,,Thursday,Y,Blackburn Hamlet,Ward 2 - Orléans West-Innes,Sector 31,8/1/2019 5:00:00 AM,8/1/2019 5:00:00 AM,2019,"GARDEN PARK LANE, GREENWAY PARK LANE",East,5050125.02,Evening,Laura Dudas,2300,2300,378761.8833,5033102.616
773,,,,Other,,,Friday,Y,New Barrhaven - New Development - Stonebridge,Ward 3 - Barrhaven West,Sector 16,8/2/2019 5:00:00 AM,8/2/2019 5:00:00 AM,2019,"CEDARHILL DR, MISSION INN GRV",West,5050141.14,Afternoon,David Hill,1500,1500,360365.8598,5016284.4403
774,,,,Motorcycle,RED,,Thursday,N,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 4 - Kanata North,Sector 13,8/2/2019 5:00:00 AM,8/1/2019 5:00:00 AM,2019,"GOWARD DR, EDGEMOORE CRES",West,5050160.12,Evening,Cathy Curry,900,2300,348272.421,5023753.4346
775,2006,DODGE,CARAVAN,Van,GRY,,Friday,Y,Laurentian,Ward 7 - Bay,Sector 14,8/2/2019 5:00:00 AM,8/2/2019 5:00:00 AM,2019,"SAVILLE ROW, BETWEEN HAYMARKET ST & LOCKHART AVE",West,5050032.01,Morning,Theresa Kavanagh,1700,1100,362009.8564,5026288.5047
776,2007,FORD,SPECIAL,Automobile,BLU,,Friday,Y,Carson Grove - Carson Meadows,Ward 13 - Rideau-Rockcliffe,Sector 32,8/2/2019 5:00:00 AM,8/2/2019 5:00:00 AM,2019,"CARSON'S RD, DEN HAAG DR",East,5050062.01,Night,Rawlson King,300,300,373029.9111,5033805.5829
777,,,,Motorcycle,RED,,Thursday,N,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 4 - Kanata North,Sector 13,8/2/2019 5:00:00 AM,8/1/2019 5:00:00 AM,2019,"GOWARD DR, EDGEMOORE CRES",West,5050160.12,Evening,Cathy Curry,900,2300,348272.421,5023753.4346
778,2007,AUDI,A4,Automobile,BLK,,Thursday,Y,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen,Ward 9 - Knoxdale-Merivale,Sector 17,8/2/2019 5:00:00 AM,8/1/2019 5:00:00 AM,2019,"OVERLAKE DR, VIEWMOUNT DR",West,5050131.01,Evening,Sean Devine,1300,2000,365657.895,5023076.5031
779,,,,Other,BLU,3000,Thursday,N,Greenbelt - Mer Bleue,Ward 2 - Orléans West-Innes,Sector 31,8/2/2019 5:00:00 AM,8/1/2019 5:00:00 AM,2019,"REGIONAL RD 174 WB, TRANSITWAY - BLAIR RD",East,5050125.03,Evening,Laura Dudas,500,2100,375547.0364,5033377.5523
780,2009,AUDI,A4,Automobile,WHI,,Friday,N,Overbrook - McArthur,Ward 13 - Rideau-Rockcliffe,Sector 25,8/3/2019 5:00:00 AM,8/2/2019 5:00:00 AM,2019,"ALESTHER ST, QUEEN MARY ST",Central,5050012.00,Afternoon,Rawlson King,2300,1500,372120.9123,5032151.5712
781,2015,"YAMAHA MOTOR COMPANY, LTD.",,,YEL,,Sunday,,,,,8/4/2019 5:00:00 AM,8/4/2019 5:00:00 AM,2019,,,,Evening,,2300,2300
782,2016,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLK,50000,Sunday,N,Glebe - Dows Lake,Ward 17 - Capital,Sector 22,8/5/2019 5:00:00 AM,8/4/2019 5:00:00 AM,2019,"PERCY ST, RENFREW AVE",Central,5050036.00,Evening,Shawn Menard,700,2100,367623.9,5029713.5578
783,,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,GRY,,Sunday,N,Bells Corners East,Ward 8 - College,Sector 15,8/5/2019 5:00:00 AM,8/4/2019 5:00:00 AM,2019,"EVERGREEN DR E, RIDGEFIELD CRES",West,5050136.01,Evening,Laine Johnson,1100,2200,358153.8524,5020239.4737
784,2017,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLU,49000,Sunday,N,Glebe - Dows Lake,Ward 17 - Capital,Sector 22,8/5/2019 5:00:00 AM,8/4/2019 5:00:00 AM,2019,"BRONSON AVE, POWELL AVE",Central,5050036.00,Evening,Shawn Menard,1000,2200,367388.0719,5029476.21
785,2011,HYUNDAI,,Automobile,BLK,,Tuesday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,8/5/2019 5:00:00 AM,7/30/2019 5:00:00 AM,2019,"SERRANO ST,PROMINENCE WAY",East,5050171.15,Night,Catherine Kitts,1900,200,384426.5043,5035877.6918
786,2014,NISSAN,ROGUE,Suv,BLK,24000,Sunday,Y,Overbrook - McArthur,Ward 13 - Rideau-Rockcliffe,Sector 25,8/5/2019 5:00:00 AM,8/4/2019 5:00:00 AM,2019,"LILAS PRIV, ELLIS PRIV",Central,5050013.00,Evening,Rawlson King,900,2000,370995.0127,5031847.3565
787,2012,DODGE,JOURNEY,Automobile,BLK,,Tuesday,Y,Cummings,Ward 13 - Rideau-Rockcliffe,Sector 32,8/6/2019 5:00:00 AM,8/6/2019 5:00:00 AM,2019,"CUMMINGS AVE, SHANE ST",East,5050061.00,Night,Rawlson King,500,500,372439.9111,5032948.5771
788,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Suv,SIL,,Tuesday,Y,Hunt Club South Industrial,Ward 9 - Knoxdale-Merivale,Sector 17,8/6/2019 5:00:00 AM,8/6/2019 5:00:00 AM,2019,"MERIVALE RD, WEST HUNT CLUB RD",West,5050130.01,Afternoon,Sean Devine,1500,1400,365612.895,5021941.4932
789,2018,HYUNDAI,SANTA FE,Automobile,WHI,,Tuesday,Y,Orléans North West,Ward 2 - Orléans West-Innes,Sector 31,8/6/2019 5:00:00 AM,8/6/2019 5:00:00 AM,2019,"JEANNE D'ARC BLVD, D'ORLEANS BLVD N",East,5050124.04,Evening,Laura Dudas,2100,2100,380028.9251,5038104.5929
790,1999,"TOYOTA/ TOYOTA MOTOR CO., LTD.",COROLLA,Automobile,RED,,Tuesday,Y,Centretown,Ward 14 - Somerset,Sector 23,8/7/2019 5:00:00 AM,8/6/2019 5:00:00 AM,2019,"QUEEN ELIZABETH DRWY, WAVERLEY ST",Central,5050049.00,Evening,Ariel Troster,1000,1900,368877.4547,5031264.4975
791,2010,HYUNDAI,ACCENT,Automobile,GRY,4000,Tuesday,Y,Lowertown,Ward 12 - Rideau-Vanier,Sector 24,8/7/2019 5:00:00 AM,8/6/2019 5:00:00 AM,2019,"MYRAND AVE, PATRO ST",Central,5050056.00,Evening,Stéphanie Plante,1600,1900,368809.8978,5033046.5863
792,,TOWMASTER,,Trailer,WHI,,Wednesday,N,Civic Hospital-Central Park,Ward 16 - River,Sector 21,8/7/2019 5:00:00 AM,7/31/2019 5:00:00 AM,2019,"DRIVEWAY (THE), DRIVEWAY (THE)",Central,5050020.01,Afternoon,Riley Brockington,800,1700,366958.899,5028179.5452
793,2005,GENERAL MOTORS CORP.,,Truck,WHI,,Monday,N,East Industrial,Ward 10 - Gloucester-Southgate,Sector 33,8/7/2019 5:00:00 AM,8/5/2019 5:00:00 AM,2019,"HUNT CLUB RD, 275m E OF HAWTHORNE RD",East,5050126.04,Evening,Jessica Bradley,1000,1800,375721.4236,5026538.3331
794,2019,"TOYOTA/ TOYOTA MOTOR CO., LTD.",4-RUNNER,Suv,WHI,,Wednesday,N,Blackburn Hamlet,Ward 2 - Orléans West-Innes,Sector 31,8/7/2019 5:00:00 AM,8/7/2019 5:00:00 AM,2019,"CENTREPARK DR, SILVER ASPEN CRES S",East,5050125.01,Morning,Laura Dudas,700,600,377640.9313,5033045.5621
795,2017,LEXUS,,Suv,BLK,,Tuesday,Y,Orléans Chapel Hill,Ward 2 - Orléans West-Innes,Sector 31,8/7/2019 5:00:00 AM,8/6/2019 5:00:00 AM,2019,"RIVERCREST DR, BELCASTLE CRT",East,5050125.04,Evening,Laura Dudas,700,2200,379335.1271,5035186.5726
796,2013,HYUNDAI,GENESIS,Automobile,BLK,,Thursday,Y,Katimavik - Hazeldean,Ward 23 - Kanata South,Sector 13,8/8/2019 5:00:00 AM,8/8/2019 5:00:00 AM,2019,"KAKULU RD, PICKFORD DR E",West,5050160.04,Evening,Allan Hubley,1800,1800,353240.8181,5019047.4642
797,2004,DODGE,CARAVAN,Van,RED,,Friday,N,Vanier North,Ward 12 - Rideau-Vanier,Sector 25,8/8/2019 5:00:00 AM,7/26/2019 5:00:00 AM,2019,"MONTFORT ST, STE. ANNE ST",Central,5050102.00,Night,Stéphanie Plante,1500,0,370594.6586,5033573.128
798,2013,MERCEDES-BENZ,350 SERIES,Automobile,BLK,17000,Friday,Y,Lowertown,Ward 12 - Rideau-Vanier,Sector 24,8/9/2019 5:00:00 AM,8/9/2019 5:00:00 AM,2019,"NELSON ST, RIDEAU ST",Central,5050053.00,Night,Stéphanie Plante,0,0,368651.174,5032497.9464
799,,,,Other,WHI,,Thursday,N,West Centertown,Ward 14 - Somerset,Sector 22,8/9/2019 5:00:00 AM,8/8/2019 5:00:00 AM,2019,"ARTHUR ST, SOMERSET ST",Central,5050041.00,Evening,Ariel Troster,1100,2100,366830.138,5030389.5969
800,2017,FORD,TRANSIT,Van,WHI,,Friday,Y,Carp,Ward 5 - West Carleton-March,Sector 11,8/9/2019 5:00:00 AM,8/9/2019 5:00:00 AM,2019,"DONALD B. MUNRO DR, MARCH RD, OLD CARP RD W",West,5050300.01,Evening,Clarke Kelly,2300,2300,343092.6581,5022590.83
801,2008,PONTIAC,G5,Automobile,BLU,,Sunday,Y,Overbrook - McArthur,Ward 13 - Rideau-Rockcliffe,Sector 25,6/9/2018 5:00:00 AM,5/6/2018 5:00:00 AM,2018,"HART AVE, LOLA ST",Central,5050013.00,Afternoon,Rawlson King,1400,1300,371149.9094,5031906.5713
802,2008,NISSAN,ROGUE,Automobile,GRY,,Saturday,Y,Ledbury - Heron Gate - Ridgemont - Elmwood,Ward 18 - Alta Vista,Sector 34,6/9/2018 5:00:00 AM,6/9/2018 5:00:00 AM,2018,"BAYCREST DR, CEDARWOOD DR",East,5050007.02,Night,Marty Carr,400,400,371229.9182,5026788.5314
803,2007,BMW,,Automobile,GRY,,Tuesday,Y,Beacon Hill South - Cardinal Heights,Ward 11 - Beacon Hill-Cyrville,Sector 32,6/9/2018 5:00:00 AM,6/5/2018 5:00:00 AM,2018,"ELMSMERE RD, SUMAC ST",East,5050121.01,Evening,Tim Tierney,2200,2300,374776.555,5034235.2666
804,2012,,,Motorcycle,WHI,750,Sunday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,6/10/2018 5:00:00 AM,6/10/2018 5:00:00 AM,2018,"HARROWSMITH WAY, ROUGEMOUNT CRES",East,5050170.08,Night,Matthew Luloff,1200,100,383920.9504,5036394.5583
805,2009,CHEVROLET,AVEO,Automobile,ONG,,Sunday,Y,Carson Grove - Carson Meadows,Ward 13 - Rideau-Rockcliffe,Sector 32,6/10/2018 5:00:00 AM,6/10/2018 5:00:00 AM,2018,"MONTREAL RD, BATHGATE DR, BURMA RD",East,5050062.01,Evening,Rawlson King,2300,1900,373224.2952,5034519.279
806,2009,NISSAN,SENTRA,Automobile,BLU,10000,Saturday,Y,Glebe - Dows Lake,Ward 16 - River,Sector 22,6/10/2018 5:00:00 AM,6/9/2018 5:00:00 AM,2018,"PRESTON ST, PRINCE OF WALES DR, QUEEN ELIZABETH DRWY",Central,5050019.00,Evening,Riley Brockington,1100,2000,366900.8979,5028775.5501
807,2015,MAZDA,MAZDA 3,Automobile,BLU,,Sunday,N,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,6/11/2018 5:00:00 AM,6/10/2018 5:00:00 AM,2018,"210 W OF WOODROFFE AVE, STRANDHERD DR",West,5050141.21,Afternoon,Wilson Lo,900,1700,365923.894,5015320.2408
808,2001,"HONDA/AMERICAN HONDA MOTOR CO.,",,Motorcycle,BLK,,Sunday,N,Elmvale - Eastway - Riverview - Riverview Park West,Ward 17 - Capital,Sector 33,6/11/2018 5:00:00 AM,6/10/2018 5:00:00 AM,2018,"LYCEE PL, 334M S OF HINKS LN",East,5050011.03,Evening,Shawn Menard,900,2200,370244.4988,5029967.1881
809,2006,FORD,,Automobile,DGR,3500,Tuesday,Y,Trend-Arlington,Ward 9 - Knoxdale-Merivale,Sector 15,6/12/2018 5:00:00 AM,6/12/2018 5:00:00 AM,2018,"GRADY CRES, MCCLELLAN RD",West,5050135.02,Night,Sean Devine,100,100,360252.866,5021238.4836
810,2007,MERCEDES-BENZ,,Automobile,WHI,,Wednesday,N,Stittsville,Ward 6 - Stittsville,Sector 13,6/12/2018 5:00:00 AM,6/6/2018 5:00:00 AM,2018,"BRADLEY GREEN CRT, HAZELDEAN RD",West,5050151.05,Afternoon,Glen Gower,1500,1700,350397.7884,5015585.4377
811,2008,DODGE,,Automobile,SIL,,Tuesday,Y,Hintonburg - Mechanicsville,Ward 15 - Kitchissippi,Sector 21,6/12/2018 5:00:00 AM,6/12/2018 5:00:00 AM,2018,"WELLINGTON ST, HAMILTON AVE N ",Central,5050045.01,Evening,Jeff Leiper,2300,2100,365077.4466,5029231.5642
812,,"HONDA/AMERICAN HONDA MOTOR CO.,",CIVIC (AND CRX),Automobile,BLU,,Wednesday,Y,Centretown,Ward 14 - Somerset,Sector 23,6/13/2018 5:00:00 AM,6/13/2018 5:00:00 AM,2018,"ELGIN ST, MACLAREN ST",Central,5050037.02,Evening,Ariel Troster,2000,2000,368208.9,5031125.5697
813,2017,"TOYOTA/ TOYOTA MOTOR CO., LTD.",4-RUNNER,Suv,BLK,,Tuesday,Y,Laurentian,Ward 7 - Bay,Sector 14,6/13/2018 5:00:00 AM,6/12/2018 5:00:00 AM,2018,"DENBURY AVE, KENWOOD AVE",West,5050032.02,Evening,Theresa Kavanagh,800,2200,362630.8816,5027555.5405
814,2006,,,Other,,,Thursday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,6/15/2018 5:00:00 AM,6/14/2018 5:00:00 AM,2018,"TRIM RD, TRIM RD",East,5050171.05,Evening,Matthew Luloff,1400,2100,386221.612,5038048.5798
815,2015,CHEVROLET,SILVERADO,Truck,GRY,,Friday,Y,West Centertown,Ward 15 - Kitchissippi,Sector 22,6/15/2018 5:00:00 AM,6/15/2018 5:00:00 AM,2018,"BEECH ST, LORETTA AVE",Central,5050035.00,Night,Jeff Leiper,600,100,366382.8962,5029140.553
816,2007,MERCEDES-BENZ,C280,Automobile,SIL,8000,Friday,Y,Greenbelt - Mer Bleue,Ward 10 - Gloucester-Southgate,Sector 31,6/15/2018 5:00:00 AM,6/15/2018 5:00:00 AM,2018,"ANDERSON RD, RIDGE RD",East,5050125.03,Morning,Jessica Bradley,600,600,379029.9499,5028507.5278
817,2013,HYUNDAI,,Licence Plate,SIL,,Friday,Y,CFB Rockcliffe-NRC,Ward 13 - Rideau-Rockcliffe,Sector 32,6/15/2018 5:00:00 AM,6/15/2018 5:00:00 AM,2018,"DRAYTON PRIV, ROTHBURY CRES",East,5050062.02,Night,Rawlson King,800,0,373047.9081,5034738.5918
818,2012,KIA MOTORS CORPORATION,FORTE,Automobile,RED,,Thursday,N,Greenboro East,Ward 10 - Gloucester-Southgate,Sector 35,6/15/2018 5:00:00 AM,6/14/2018 5:00:00 AM,2018,"SOUTHPORT DR, SOUTHPORT DR",East,5050001.06,Evening,Jessica Bradley,800,2300,372528.009,5024806.9665
819,2013,"HONDA/AMERICAN HONDA MOTOR CO.,",CIVIC (AND CRX),Automobile,WHI,15000,Friday,N,Katimavik - Hazeldean,Ward 4 - Kanata North,Sector 13,6/16/2018 5:00:00 AM,6/15/2018 5:00:00 AM,2018,"ROLAND MICHENER DR, TRANSITWAY",West,5050160.06,Evening,Cathy Curry,1200,2100,350959.8015,5018920.4643
820,2005,DODGE,MAGNUM,Automobile,GRY,,Saturday,Y,Westboro,Ward 15 - Kitchissippi,Sector 21,6/16/2018 5:00:00 AM,6/16/2018 5:00:00 AM,2018,"ATHLONE AVE, RICHMOND RD",Central,5050033.01,Afternoon,Jeff Leiper,1400,1400,363454.4901,5028439.0741
821,2018,MITSUBISHI,OUTLANDER,Automobile,BLU,,Saturday,Y,Centretown,Ward 14 - Somerset,Sector 23,6/17/2018 5:00:00 AM,6/16/2018 5:00:00 AM,2018,"GILMOUR ST, LYON ST N  ",Central,5050040.00,Evening,Ariel Troster,1300,2300,367455.5121,5030573.5448
822,2017,FORD,EXPLORER,Automobile,BLK,,Sunday,Y,Stittsville,Ward 6 - Stittsville,Sector 13,6/17/2018 5:00:00 AM,6/17/2018 5:00:00 AM,2018,"UPCOUNTRY DR, HARTSMERE DR",West,5050151.08,Morning,Glen Gower,1100,1100,351168.2023,5011800.9135
823,2006,PONTIAC,MONTANA,Van,GRY,5000,Sunday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,6/17/2018 5:00:00 AM,6/17/2018 5:00:00 AM,2018,"FIELDFAIR WAY, POTTS PRIV",East,5050171.14,Night,Catherine Kitts,800,0,386932.6929,5036216.3602
824,,,,Other,YEL,80000,Saturday,N,Osgoode,Ward 20 - Osgoode,Sector 36,6/17/2018 5:00:00 AM,6/16/2018 5:00:00 AM,2018,"REIDS LANE, LOMBARDY DR",East,5050191.02,Afternoon,Isabelle Skalski,1500,1400,374772.8963,5001288.7484
825,2011,GENERAL MOTORS CORP.,SIERRA,Truck,WHI,,Monday,Y,East Industrial,Ward 18 - Alta Vista,Sector 33,6/18/2018 5:00:00 AM,6/18/2018 5:00:00 AM,2018,"HIGHWAY 417, HWY 417 RIVERSID IC117R35",East,5050011.01,Morning,Marty Carr,600,600,370971.1159,5031262.7235
826,2017,LEXUS,,Suv,GRY,,Sunday,Y,Ottawa South,Ward 17 - Capital,Sector 22,6/18/2018 5:00:00 AM,6/17/2018 5:00:00 AM,2018,"AVENUE RD, GLENCAIRN AVE",Central,5050016.00,Evening,Shawn Menard,900,2100,369249.9066,5029075.5511
827,2013,"TOYOTA/ TOYOTA MOTOR CO., LTD.",PRIUS,Automobile,WHI,,Saturday,Y,Cummings,Ward 11 - Beacon Hill-Cyrville,Sector 32,6/18/2018 5:00:00 AM,6/16/2018 5:00:00 AM,2018,"CITY PARK DR, 170M SOUTH OF OGILVIE RD",East,5050122.03,Afternoon,Tim Tierney,1300,1600,374262.742,5032848.9805
828,2016,LEXUS,,Automobile,BLK,,Monday,Y,Ottawa South,Ward 17 - Capital,Sector 22,6/18/2018 5:00:00 AM,6/18/2018 5:00:00 AM,2018,"AVENUE RD, GLENVIEW AVE",Central,5050016.00,Night,Shawn Menard,900,0,369382.9078,5029154.551
829,2018,JAWA/CZ (CZECHOSLOVAKIA-SEE CZ) / BABETTA (MFD. BY,,Suv,GRY,,Tuesday,Y,Overbrook - McArthur,Ward 13 - Rideau-Rockcliffe,Sector 25,6/19/2018 5:00:00 AM,6/19/2018 5:00:00 AM,2018,"ST. LAURENT BLVD, MCARTHUR AVE",Central,5050012.00,Morning,Rawlson King,900,900,371921.9093,5032886.5782
830,,,,Motorcycle,BLK,,Tuesday,Y,Centretown,Ward 14 - Somerset,Sector 23,6/19/2018 5:00:00 AM,6/19/2018 5:00:00 AM,2018,"ELGIN ST, GLOUCESTER ST",Central,5050037.01,Afternoon,Ariel Troster,1700,1500,367986.8978,5031476.5726
831,2017,JEEP (1989 AND AFTER),WRANGLER,Suv,BLK,53500,Monday,Y,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,6/19/2018 5:00:00 AM,6/18/2018 5:00:00 AM,2018,"RENAUD RD, PAGE RD",East,5050125.11,Evening,Catherine Kitts,1700,1900,381704.9517,5032667.5439
